dgt5,dgt5-PA-2016,38,42
CG7988,CG7988-PA-272,2,0
CG7369,CG7369-PA-1137,2,0
Fps85D,Fps85D-PA-986,1,0
CG17544,CG17544-PA-240,1,2
Patr-1,Patr-1-PA-2049,16,19
Hsp67Ba,Hsp67Ba-PA-390,225,180
CG1418,CG1418-PA-474,0,1
CG10731,CG10731-PA-519,2,4
CG9867,CG9867-PA-1358,173,0
CG3982,CG3982-PA-602,1,0
yellow-e3,yellow-e3-PA-651,15,14
RecQ5,RecQ5-PB-3109,0,2
Sgs4,Sgs4-PB-249,0,1
Sgs4,Sgs4-PB-245,0,2
CG6945,CG6945-PA-1392,6,4
CG7101,CG7101-PA-1019,1,0
CG5316,CG5316-PA-270,0,1
squ,squ-PA-319,0,1
CG9107,CG9107-PA-414,2,143
CG11248,CG11248-PA-2428,0,2
CG5118,CG5118-PA-169,0,3
CG5535,CG5535-PB-925,1,0
Ir7d,Ir7d-PA-1498,0,2
CG11180,CG11180-PA-1950,24,23
CG10413,CG10413-PA-2791,1,6
CG5343,CG5343-PA-246,6,2
Spn6,Spn6-PA-580,3,0
CG11160,CG11160-PA-359,0,1
CG10073,CG10073-PA-930,0,1
caup,caup-PA-1674,1,0
Hmgs,Hmgs-PA-550,1,0
CG8475,CG8475-PA-2595,0,1
CG7342,CG7342-PA-651,1,1
CG9286,CG9286-PA-754,0,1
CG32409,CG32409-PA-498,6,1
CG12006,CG12006-PA-623,6,14
klar,klar-PA-4483,4,0
CG15093,CG15093-PA-63,0,1
tud,tud-PA-5830,0,1
LanB1,LanB1-PA-1865,0,1
Ack,Ack-PA-1665,0,9
Muc91C,Muc91C-PA-515,2,0
CG13506,CG13506-PA-1279,0,3
ana3,ana3-PA-1159,1,0
CG9932,CG9932-PA-5436,0,2
feo,feo-PA-1420,0,4
Surf4,Surf4-PA-504,15,16
CG1908,CG1908-PA-1407,16,3
TM4SF,TM4SF-PB-170,2,0
CG15093,CG15093-PA-517,0,2
CG43162,CG43162-PA-885,0,2
CG34356,CG34356-PC-3177,1,0
CG14230,CG14230-PA-1263,2,0
CG17370,CG17370-PA-366,1,0
UGP,UGP-PA-1158,0,2
CG4576,CG4576-PA-1903,0,1
shot,shot-PH-11908,1,0
zormin,zormin-PA-588,0,1
dac,dac-PA-2177,0,1
Mcm3,Mcm3-PA-1909,9,8
Taspase1,Taspase1-PA-796,0,6
dx,dx-PA-1845,10,2
abo,abo-PA-457,1,0
Spn,Spn-PB-4549,1,0
Su(fu),Su(fu)-PA-168,3,3
btl,btl-PA-720,0,1
CG4495,CG4495-PA-813,0,1
Sfmbt,Sfmbt-PA-1221,3,1
CG13800,CG13800-PA-2505,3,0
CG5687,CG5687-PA-512,1,0
CG5991,CG5991-PA-315,1,2
pie,pie-PA-504,2,0
CG2233,CG2233-PA-292,0,1
CTCF,CTCF-PA-600,0,1
D12,D12-PA-1857,15,5
CG6841,CG6841-PA-2477,1,0
CheB53b,CheB53b-PA-167,0,6
CG6729,CG6729-PA-2518,1,7
CG18368,CG18368-PA-2421,0,9
Nop60B,Nop60B-PA-235,23,20
Sry-beta,Sry-beta-PA-724,1,1
Drip,Drip-PA-570,28,45
CG32075,CG32075-PA-197,1,0
sec15,sec15-PA-672,0,1
CG1750,CG1750-PA-432,2,1
Cht6,Cht6-PC-13642,0,2
CG9135,CG9135-PA-249,2,5
CG6040,CG6040-PA-5010,15,21
CG1681,CG1681-PA-187,37,0
CG3530,CG3530-PA-1677,1,0
Side,Side-PA-1506,0,1
CG5828,CG5828-PA-1041,13,0
Pp2A-29B,Pp2A-29B-PA-1470,29,0
pch2,pch2-PA-771,39,25
Dip-B,Dip-B-PA-1195,12,0
ltl,ltl-PA-1681,1,0
CG12375,CG12375-PA-445,11,3
dbr,dbr-PB-2994,14,22
Cg25C,Cg25C-PA-4805,0,2
CG5613,CG5613-PA-1086,1,0
CG33217,CG33217-PA-1812,1,0
CG6700,CG6700-PA-813,0,5
CG11208,CG11208-PA-238,1,3
l(3)psg2,l(3)psg2-PA-4468,5,0
bou,bou-PA-414,2,1
CG2865,CG2865-PA-756,13,4
NKAIN,NKAIN-PJ-613,2,0
CG33506,CG33506-PA-550,0,1
CG3164,CG3164-PA-1972,0,1
dib,dib-PA-762,0,4
CG18259,CG18259-PA-914,0,2
FLASH,FLASH-PA-1963,0,3
CG5514,CG5514-PA-2575,1,2
CG8449,CG8449-PA-1183,2,2
ppk7,ppk7-PA-1461,3,0
CG12486,CG12486-PA-60,0,38
iPLA2-VIA,iPLA2-VIA-PA-2559,0,10
CG4945,CG4945-PA-922,0,2
CG33465,CG33465-PC-1401,1,3
Ssdp,Ssdp-PA-966,0,1
ap,ap-PA-669,5,2
CG8866,CG8866-PA-715,3,3
CG31643,CG31643-PA-1971,2,3
CG14238,CG14238-PA-165,0,2
CG11257,CG11257-PA-865,3,0
CG14435,CG14435-PA-367,0,1
Msp-300,Msp-300-PB-17411,0,1
mRpS22,mRpS22-PA-749,1,0
unc-104,unc-104-PB-4146,1,0
RhoGAP93B,RhoGAP93B-PA-3487,6,0
twe,twe-PA-163,0,1
Dys,Dys-PA-3301,1,0
Nmdmc,Nmdmc-PA-667,0,2
Caf1-105,Caf1-105-PA-838,5,0
fu12,fu12-PA-398,2,0
CG31897,CG31897-PA-1229,1,0
CG5522,CG5522-PA-1102,18,14
mth,mth-PA-861,65,13
Chro,Chro-PA-870,1,2
ird5,ird5-PB-1626,0,2
CG4467,CG4467-PA-3131,1,0
lox,lox-PA-504,0,2
CG42699,CG42699-PC-2245,1,0
nbs,nbs-PD-1236,1,0
CG11180,CG11180-PA-724,5,0
Hmgs,Hmgs-PA-217,1,0
Nlg1,Nlg1-PD-1986,1,0
CG14339,CG14339-PA-1386,1,0
Aats-phe,Aats-phe-PA-715,1,0
CG3448,CG3448-PB-282,0,11
CG9512,CG9512-PA-817,0,1
NTPase,NTPase-PA-1202,1,0
CG7044,CG7044-PA-1404,0,1
grh,grh-PK-205,0,1
Strn-Mlck,Strn-Mlck-PD-3172,1,0
CG31673,CG31673-PA-960,13,8
l(3)L1231,l(3)L1231-PA-2002,0,1
ana1,ana1-PA-5004,0,12
Cdc6,Cdc6-PA-1843,0,1
Or67d,Or67d-PA-1132,43,2
CG17272,CG17272-PA-339,53,49
CG1553,CG1553-PA-1471,0,4
CG3280,CG3280-PD-5923,3,0
Ykt6,Ykt6-PA-493,0,1
CG11526,CG11526-PA-2145,0,1
CG32369,CG32369-PA-1903,1,0
CG34134,CG34134-PA-297,16,0
Pole2,Pole2-PA-381,2,0
Hop,Hop-PA-319,0,2
CG11050,CG11050-PA-877,6,4
CG31320,CG31320-PA-1305,7,8
Cirl,Cirl-PB-4466,1,0
CG14861,CG14861-PA-736,2,0
CG15609,CG15609-PB-865,3,1
Meics,Meics-PA-1278,10,9
ial,ial-PA-240,6,9
CG4785,CG4785-PA-726,0,3
her,her-PA-838,6,7
hyx,hyx-PA-1176,53,0
Pepck,Pepck-PA-1194,5,1
CG7420,CG7420-PA-651,1,3
CG15440,CG15440-PA-48,0,7
dys,dys-PB-1346,0,4
Rack1,Rack1-PA-106,0,194
dom,dom-PA-7776,0,1
DJ-1alpha,DJ-1alpha-PA-43,0,1
yellow-f,yellow-f-PA-940,1,2
CG2107,CG2107-PA-292,3,0
CG3631,CG3631-PC-477,2,3
CG8311,CG8311-PA-707,13,38
CG10576,CG10576-PA-745,0,1
fz2,fz2-PA-1950,0,1
dys,dys-PB-1753,0,1
capu,capu-PA-2211,4,6
CG3618,CG3618-PA-1959,8,13
rig,rig-PB-998,1,0
Cdep,Cdep-PC-1192,8,0
CG5131,CG5131-PA-445,2,0
CG18428,CG18428-PA-128,2,0
Chmp1,Chmp1-PA-279,6,7
msb1l,msb1l-PA-69,0,8
Sep1,Sep1-PA-478,0,1
CG11251,CG11251-PA-616,1,0
Jarid2,Jarid2-PD-6612,15,12
CG9304,CG9304-PA-993,0,6
Gpdh,Gpdh-PA-927,3,10
Sply,Sply-PA-1548,3,15
Drp1,Drp1-PA-1751,5,8
CG14391,CG14391-PA-360,3,0
Stam,Stam-PA-1788,0,1
CG3565,CG3565-PA-291,8,0
CG14642,CG14642-PB-835,3,0
CG11652,CG11652-PA-1162,4,0
nrm,nrm-PA-2291,1,0
rtv,rtv-PA-391,1,0
CG33785,CG33785-PA-237,5,0
CG33655,CG33655-PB-243,0,1
CG12424,CG12424-PA-2511,3,0
CG13305,CG13305-PB-823,0,1
CG32137,CG32137-PA-1005,4,3
cact,cact-PA-1150,3,5
CG4041,CG4041-PB-2375,0,69
Tm2,Tm2-PA-456,8,0
CG15046,CG15046-PA-1173,0,1
Tg,Tg-PA-1107,1,0
CG5384,CG5384-PA-426,0,15
CG4785,CG4785-PA-1173,3,8
CG6543,CG6543-PA-603,71,0
FLASH,FLASH-PA-1774,0,1
Ptp99A,Ptp99A-PF-910,1,0
dnk,dnk-PA-672,1,0
l(2)37Cb,l(2)37Cb-PA-2550,30,15
CG10960,CG10960-PB-204,1,4
Not1,Not1-PC-6990,4,1
Megalin,Megalin-PA-12940,0,1
Kap-alpha3,Kap-alpha3-PA-1464,102,108
CG6509,CG6509-PA-5328,8,14
mod(mdg4),mod(mdg4)-PO-1617,1,0
CG17660,CG17660-PA-84,2,1
dco,dco-PA-405,4,1
gfzf,gfzf-PB-10,0,1
CG2818,CG2818-PA-1218,5,0
kst,kst-PA-11604,0,2
conv,conv-PA-2898,19,11
Fas2,Fas2-PA-1359,3,1
Ir93a,Ir93a-PA-1347,0,1
trpm,trpm-PD-4668,1,0
CG2310,CG2310-PA-692,123,0
CG31958,CG31958-PA-381,0,3
Rcd6,Rcd6-PA-1266,2,12
Liprin-alpha,Liprin-alpha-PA-2788,1,0
yrt,yrt-PA-2129,1,1
Aats-thr,Aats-thr-PA-1292,1,0
CG34380,CG34380-PC-1860,1,2
eIF4E-6,eIF4E-6-PA-261,1,0
CG15828,CG15828-PC-6861,2,0
CG10703,CG10703-PA-1740,0,2
CG31729,CG31729-PA-2734,1,0
CG1317,CG1317-PB-2625,2,0
Egfr,Egfr-PB-130,0,1
asparagine-synthetase,asparagine-synthetase-PA-608,1,5
rasp,rasp-PA-759,0,1
Plod,Plod-PA-1422,2,4
beta4GalT7,beta4GalT7-PA-827,0,5
fz,fz-PA-1023,0,3
Fit1,Fit1-PA-1714,2,3
por,por-PA-1077,3,6
CG9350,CG9350-PA-448,1,0
Cyp4e3,Cyp4e3-PA-1020,0,2
RhoGAP92B,RhoGAP92B-PA-2057,0,3
CG5873,CG5873-PA-1113,1,4
Snx6,Snx6-PA-1169,1,0
RASSF8,RASSF8-PA-1599,0,1
pic,pic-PA-3098,16,8
CG32699,CG32699-PA-417,2,0
Cyp12a5,Cyp12a5-PA-213,0,5
thr,thr-PB-3371,0,3
Sce,Sce-PA-153,14,26
Arc-p20,Arc-p20-PA-397,2,0
Psf3,Psf3-PA-343,11,7
Ubc-E2H,Ubc-E2H-PA-540,3,0
CG3313,CG3313-PA-702,0,2
CG6686,CG6686-PA-2051,0,1
CG15639,CG15639-PA-630,1,0
Ubpy,Ubpy-PA-2526,10,3
Alh,Alh-PA-4018,1,1
olf186-F,olf186-F-PA-570,0,2
da,da-PA-2117,0,1
Ubpy,Ubpy-PA-1997,0,1
mtm,mtm-PA-858,9,0
Vha36-1,Vha36-1-PA-681,1,0
milt,milt-PA-1446,0,1
mars,mars-PA-315,1,0
CG10153,CG10153-PA-528,31,49
CG31817,CG31817-PB-1620,1,0
Brd8,Brd8-PA-984,0,1
Cpsf160,Cpsf160-PA-2566,10,4
Den1,Den1-PA-513,3,24
CG10249,CG10249-PA-3340,1,9
CG13550,CG13550-PA-3402,1,0
nonA,nonA-PA-1728,6,3
Smg5,Smg5-PA-3181,2,0
CG7372,CG7372-PA-2109,0,1
CG9107,CG9107-PA-427,98,0
numb,numb-PA-826,4,0
CG6206,CG6206-PA-1102,0,5
TH1,TH1-PA-658,0,1
CG3662,CG3662-PA-265,1,0
CG10413,CG10413-PA-2472,0,1
CG8004,CG8004-PA-711,4,17
LKR,LKR-PA-2257,0,1
CG12560,CG12560-PB-783,0,9
l(2)37Cc,l(2)37Cc-PA-159,1,2
stc,stc-PA-2534,0,2
CG34420,CG34420-PC-1397,1,0
CG17337,CG17337-PA-904,1,0
Fbp1,Fbp1-PA-572,1,0
CG13794,CG13794-PA-1309,5,2
wol,wol-PA-746,7,0
mRpS9,mRpS9-PA-729,28,48
CG31233,CG31233-PA-835,0,1
CG9281,CG9281-PB-1614,0,14
gem,gem-PA-2109,2,0
TepIV,TepIV-PA-4147,6,2
zetaCOP,zetaCOP-PA-337,0,26
CG1077,CG1077-PA-1671,0,3
mam,mam-PA-691,0,1
CG4619,CG4619-PA-957,14,11
melt,melt-PB-2940,0,2
nab,nab-PB-1612,1,2
cher,cher-PA-4411,0,1
CG3662,CG3662-PA-654,5,0
CG4661,CG4661-PA-654,0,1
Dab,Dab-PB-6868,66,100
CG9715,CG9715-PA-4585,0,1
sfl,sfl-PA-1612,10,0
Mt2,Mt2-PA-210,7,1
Nop60B,Nop60B-PA-771,0,13
CG7845,CG7845-PA-225,2,0
CG30291,CG30291-PA-1093,0,1
CG3356,CG3356-PA-2979,44,41
haf,haf-PA-3686,0,3
Cdc27,Cdc27-PA-1839,12,0
Xbp1,Xbp1-PC-171,7,28
Pgd,Pgd-PA-612,36,31
MED14,MED14-PA-4197,3,0
CG5589,CG5589-PA-115,4,3
qkr58E-2,qkr58E-2-PA-1206,59,61
CG5756,CG5756-PA-3001,2,0
CG7627,CG7627-PA-2393,2,0
brm,brm-PA-3867,10,7
EfSec,EfSec-PA-211,1,0
eIF3-S10,eIF3-S10-PA-3018,1,0
Mef2,Mef2-PA-576,1,0
NiPp1,NiPp1-PA-1037,0,1
CG33145,CG33145-PB-1299,1,0
mRpL16,mRpL16-PA-365,46,21
CG17446,CG17446-PA-841,0,1
CG8306,CG8306-PA-771,59,12
CG18539,CG18539-PB-160,8,0
CG4586,CG4586-PA-1500,6,0
Fbp1,Fbp1-PA-2866,1,0
Eip55E,Eip55E-PA-642,4,1
CG13473,CG13473-PA-226,2,0
CG11342,CG11342-PA-204,2,1
faf,faf-PA-6574,0,1
Pbp45,Pbp45-PA-855,0,3
CG1273,CG1273-PB-2118,0,3
CG5003,CG5003-PA-1647,17,5
CG7414,CG7414-PA-822,22,5
CG15548,CG15548-PA-2313,1,0
CG14997,CG14997-PA-1231,1,0
CG5792,CG5792-PA-979,0,107
CG6414,CG6414-PA-1150,0,1
CG12253,CG12253-PA-681,12,11
htl,htl-PA-1980,2,4
Nop60B,Nop60B-PG-633,2,0
zetaCOP,zetaCOP-PA-354,0,231
CG14945,CG14945-PA-1160,0,3
Or46a,Or46a-PA-879,0,1
CG14200,CG14200-PA-5925,0,2
CG10674,CG10674-PA-6,1,1
MED20,MED20-PA-443,8,0
mod(mdg4),mod(mdg4)-PV-51,0,1
mop,mop-PA-4964,32,0
CG9996,CG9996-PB-433,5,9
Gef26,Gef26-PA-3918,1,1
CG7787,CG7787-PA-290,0,1
CG4975,CG4975-PA-171,0,1
Myt1,Myt1-PA-861,0,2
nyo,nyo-PC-1539,1,0
CG32103,CG32103-PA-984,0,1
Spt3,Spt3-PA-327,1,0
CG18136,CG18136-PA-1303,0,1
Gr22e,Gr22e-PA-894,0,2
CG11412,CG11412-PA-553,3,3
Lrrk,Lrrk-PB-6516,1,0
CG32350,CG32350-PA-1029,5,0
CG2310,CG2310-PA-273,17,33
pcs,pcs-PB-436,23,31
CG15227,CG15227-PA-728,0,12
CG7154,CG7154-PA-1990,0,1
Shawl,Shawl-PC-1479,1,0
CG17294,CG17294-PA-43,1,0
por,por-PA-927,8,0
Su(P),Su(P)-PA-1218,3,0
Aats-ala-m,Aats-ala-m-PA-2190,0,1
CG4908,CG4908-PA-987,21,6
Gas41,Gas41-PA-145,3,1
CG10492,CG10492-PA-2334,0,1
CG11376,CG11376-PA-4962,1,3
CG42366,CG42366-PA-1596,3,0
SIDL,SIDL-PA-2760,3,0
CG12708,CG12708-PA-1146,2,117
CG17841,CG17841-PA-1089,24,4
beta4GalT7,beta4GalT7-PA-288,0,5
MED16,MED16-PA-2382,2,0
shot,shot-PA-16084,26,40
CG4914,CG4914-PA-519,6,0
CG15431,CG15431-PA-1182,0,1
CG32100,CG32100-PA-1095,9,10
CG14367,CG14367-PA-837,1,0
CG12880,CG12880-PA-560,0,1
Oscp,Oscp-PB-324,1,0
CG42683,CG42683-PA-223,0,2
Zasp52,Zasp52-PI-2943,0,32
CG3004,CG3004-PA-324,103,110
Hakai,Hakai-PA-297,1,1
mre11,mre11-PA-382,0,1
CG6752,CG6752-PA-631,0,3
CG31251,CG31251-PA-30,0,18
CG34164,CG34164-PB-198,7,0
CG30377,CG30377-PA-2668,0,1
pod1,pod1-PA-3189,1,2
Gfat2,Gfat2-PA-1462,0,1
CG4582,CG4582-PA-520,0,1
CG4582,CG4582-PA-521,0,5
CG11342,CG11342-PA-451,8,9
par-6,par-6-PA-708,1,0
CG32221,CG32221-PB-1173,1,3
CG32686,CG32686-PA-234,1,0
mud,mud-PF-5266,0,3
SP2637,SP2637-PA-484,1,0
l(3)76BDm,l(3)76BDm-PA-3510,39,67
Tehao,Tehao-PA-2012,3,0
CG6053,CG6053-PB-1259,0,2
DNApol-epsilon,DNApol-epsilon-PA-1881,0,1
CG34417,CG34417-PD-8111,0,1
slx1,slx1-PB-489,2,0
LBR,LBR-PA-1983,0,214
l(2)06496,l(2)06496-PA-475,0,7
CG1702,CG1702-PA-342,13,13
CG10317,CG10317-PC-226,0,1
Sply,Sply-PA-615,1,1
CG2943,CG2943-PA-1735,1,1
Aats-thr,Aats-thr-PA-1996,12,9
smg,smg-PA-2282,1,0
CG8370,CG8370-PA-4491,19,0
CG7154,CG7154-PA-2008,0,14
Or22b,Or22b-PA-937,0,3
CG7326,CG7326-PA-1365,1,2
ste24a,ste24a-PA-1260,9,0
CG4679,CG4679-PA-1075,0,1
CG5037,CG5037-PA-746,11,0
spin,spin-PA-489,1,0
CG7414,CG7414-PA-1615,0,3
CG31869,CG31869-PA-210,0,1
dysb,dysb-PA-393,0,6
CG6259,CG6259-PA-324,2,0
mys,mys-PA-116,2,0
Cad99C,Cad99C-PA-4401,5,0
CG13749,CG13749-PB-62,0,3
CG14040,CG14040-PA-765,0,16
CG17360,CG17360-PA-3891,13,8
mip120,mip120-PA-2199,0,5
uif,uif-PA-10537,1,3
CG7546,CG7546-PA-3696,0,4
CG11073,CG11073-PA-1417,0,2
CG13800,CG13800-PA-1398,1,0
CG13185,CG13185-PB-15876,5,13
Anxb11,Anxb11-PB-428,28,0
shot,shot-PH-6496,0,2
blos2,blos2-PA-244,4,0
C15,C15-PA-986,0,1
CG1965,CG1965-PA-2283,72,74
raps,raps-PA-1060,2,0
CG15514,CG15514-PA-279,0,1
CG42487,CG42487-PA-805,7,0
CG7099,CG7099-PA-303,0,1
CG1354,CG1354-PA-947,0,28
CG43164,CG43164-PC-793,1,0
CG30005,CG30005-PA-339,0,5
CG32473,CG32473-PA-1587,1,8
CG14984,CG14984-PB-124,2,3
CG43162,CG43162-PB-1835,1,0
Dhpr,Dhpr-PA-294,174,206
CG2747,CG2747-PA-5019,6,12
MCPH1,MCPH1-PA-1785,8,5
CG6791,CG6791-PB-3312,66,126
CG5626,CG5626-PA-511,1,19
mRpL33,mRpL33-PA-31,1,0
Ptpa,Ptpa-PA-567,9,5
CG7720,CG7720-PA-1829,3,0
CG7627,CG7627-PA-1422,1,0
CG42787,CG42787-PA-151,0,1
MED8,MED8-PA-592,0,2
CG3065,CG3065-PA-860,1,0
Act57B,Act57B-PA-939,36,0
CG16742,CG16742-PA-1401,0,1
Dl,Dl-PA-1632,1,0
CG31075,CG31075-PA-709,0,1
vn,vn-PA-1408,0,1
spz5,spz5-PA-783,0,3
CG12895,CG12895-PA-433,5,0
CG33111,CG33111-PA-220,122,34
CG9147,CG9147-PA-8,3,1
CG4447,CG4447-PA-474,4,2
CG4749,CG4749-PA-1317,36,12
CG6805,CG6805-PA-131,0,1
CG5435,CG5435-PA-38,0,2
CG33287,CG33287-PB-1791,0,2
CG31549,CG31549-PA-759,0,103
tefu,tefu-PB-7564,1,0
pav,pav-PA-813,2,6
CG42507,CG42507-PA-649,1,0
CG17734,CG17734-PA-84,2,0
CG14339,CG14339-PA-546,0,1
CG6488,CG6488-PA-427,1,0
CG4586,CG4586-PA-1941,0,4
CG15715,CG15715-PB-207,1,0
CG8596,CG8596-PA-975,3,3
CG17612,CG17612-PA-955,0,1
CG16711,CG16711-PB-3725,0,1
ecd,ecd-PA-1618,2,1
CG5687,CG5687-PA-2017,2,0
CG5446,CG5446-PA-78,40,58
CG11208,CG11208-PA-1548,25,0
CG2277,CG2277-PA-1098,52,53
CG11836,CG11836-PA-491,11,24
CG9815,CG9815-PA-164,0,1
CG5355,CG5355-PA-2173,294,280
S6k,S6k-PA-1221,1,0
CG6907,CG6907-PA-1152,63,67
CG9849,CG9849-PA-511,7,0
CG42685,CG42685-PA-1193,1,0
Khc-73,Khc-73-PA-3577,2,0
SP2637,SP2637-PA-614,1,0
ihog,ihog-PA-1039,0,1
N,N-PA-7839,0,33
Art8,Art8-PA-364,2,0
Jarid2,Jarid2-PD-6501,6,0
CG10343,CG10343-PA-324,54,0
trpm,trpm-PD-4133,0,1
CG8611,CG8611-PA-1006,1,0
CG6654,CG6654-PA-1203,0,1
cdc16,cdc16-PA-1015,0,2
trx,trx-PA-10722,0,1
CG11200,CG11200-PA-454,1,3
CG9005,CG9005-PA-3367,0,3
CG10631,CG10631-PA-615,0,1
CG8270,CG8270-PB-1044,17,15
pod1,pod1-PA-975,0,1
CG2277,CG2277-PA-1113,0,3
CG3829,CG3829-PA-1743,2,0
CG8944,CG8944-PA-624,0,1
ref(2)P,ref(2)P-PA-676,7,3
tatl,tatl-PB-148,0,15
CG5325,CG5325-PA-270,0,3
CG11590,CG11590-PA-387,74,0
CG2006,CG2006-PA-584,2,0
GNBP2,GNBP2-PA-477,4,7
frj,frj-PA-1341,30,23
CG5131,CG5131-PA-371,0,2
CG4972,CG4972-PA-206,2,0
GalNAc-T1,GalNAc-T1-PA-1707,62,89
CG11727,CG11727-PA-2274,0,2
MBD-like,MBD-like-PA-924,71,0
CG9849,CG9849-PA-494,2,0
thetaTry,thetaTry-PA-600,1,0
CG30485,CG30485-PA-572,0,14
CG6843,CG6843-PA-973,1,0
membrin,membrin-PA-409,2,1
CG10936,CG10936-PA-1220,0,1
CG15225,CG15225-PA-466,0,1
Dg,Dg-PA-2598,1,0
CG15094,CG15094-PA-1368,0,4
CG8668,CG8668-PA-124,1,0
CG7265,CG7265-PA-499,1,0
mars,mars-PA-2605,0,1
ry,ry-PA-3693,25,0
CG8298,CG8298-PA-1344,0,6
Ino80,Ino80-PA-149,1,0
Br140,Br140-PA-3486,2,0
Vha13,Vha13-PA-186,38,37
Pld,Pld-PA-1507,1,0
RhoGAP15B,RhoGAP15B-PB-3962,1,0
bsf,bsf-PA-3744,18,59
S2P,S2P-PA-1182,0,1
CG14967,CG14967-PB-6078,1,0
CG15747,CG15747-PA-156,0,1
CG42844,CG42844-PA-119,2,0
Ubc-E2H,Ubc-E2H-PB-540,0,1
l(2)06496,l(2)06496-PA-508,4,0
sro,sro-PA-457,1,0
Best2,Best2-PA-1819,0,3
A2bp1,A2bp1-PE-1772,0,2
CLIP-190,CLIP-190-PA-4815,1,0
Ate1,Ate1-PA-1147,0,1
Rcd1,Rcd1-PA-890,0,1
Ire1,Ire1-PB-2883,64,47
Fbp1,Fbp1-PA-1599,5,4
CG5149,CG5149-PA-1179,0,2
CG4729,CG4729-PA-256,9,6
CG9682,CG9682-PA-931,0,2
CG32685,CG32685-PC-3761,8,0
Duox,Duox-PB-2829,0,2
opa1-like,opa1-like-PA-1635,2,4
Cypl,Cypl-PA-207,5,0
Magi,Magi-PA-1078,0,2
chm,chm-PA-1713,1,0
MED20,MED20-PA-641,1,0
CG31104,CG31104-PA-1128,0,6
CG8854,CG8854-PB-987,0,2
Gdi,Gdi-PA-744,205,0
CG7394,CG7394-PA-141,1,2
CG14782,CG14782-PA-517,2,0
ClC-b,ClC-b-PA-1114,0,1
CG1140,CG1140-PA-1165,30,6
ade3,ade3-PA-3544,14,17
shark,shark-PA-1545,0,2
ema,ema-PA-1060,1,0
dmt,dmt-PA-2491,5,4
ppk,ppk-PA-1691,0,3
CG18213,CG18213-PB-2557,0,2
CG7300,CG7300-PB-1680,2,0
G-ialpha65A,G-ialpha65A-PA-898,1,2
LRP1,LRP1-PC-13832,3,1
ref(2)P,ref(2)P-PA-987,5,5
CG7131,CG7131-PA-1257,0,2
CG33203,CG33203-PB-1251,0,17
mud,mud-PH-5839,0,1
RecQ5,RecQ5-PB-3126,0,56
Fs(2)Ket,Fs(2)Ket-PA-804,1,0
Hsp60,Hsp60-PA-1252,1,0
CG14984,CG14984-PB-129,0,2
Duox,Duox-PB-3765,11,47
CG8602,CG8602-PA-1122,0,1
caup,caup-PA-2028,66,89
CG32847,CG32847-PB-474,2,0
CG11208,CG11208-PA-236,0,1
Ptpa,Ptpa-PA-72,3,0
poe,poe-PA-15026,3,0
ovo,ovo-PA-1138,1,0
CG43114,CG43114-PA-38,0,1
CG30457,CG30457-PA-304,15,0
CG15093,CG15093-PA-46,0,2
Pkc53E,Pkc53E-PA-825,0,1
por,por-PA-910,1,0
CG12746,CG12746-PB-471,5,4
Sans,Sans-PA-1285,0,3
CG7311,CG7311-PD-585,1,1
E(z),E(z)-PA-1631,0,11
CG3419,CG3419-PA-2103,7,8
CG10341,CG10341-PA-1551,0,1
CG14478,CG14478-PA-496,0,4
CG11897,CG11897-PA-2072,0,8
Dr,Dr-PA-1060,3,0
CG15784,CG15784-PA-1615,0,6
Tsp74F,Tsp74F-PA-357,7,3
CG42564,CG42564-PA-910,0,1
lt,lt-PA-1516,26,0
rost,rost-PA-498,3,0
CG17841,CG17841-PA-817,1,4
CG10324,CG10324-PA-1047,3,2
Cpr67Fa2,Cpr67Fa2-PA-12,0,1
CG31755,CG31755-PB-3829,1,0
Syx6,Syx6-PB-418,1,1
Cctgamma,Cctgamma-PA-996,0,1
CG13613,CG13613-PC-171,0,3
CG18538,CG18538-PA-94,3,0
Prosap,Prosap-PA-5583,20,23
CG8298,CG8298-PA-1425,4,0
nuf,nuf-PB-903,1,0
CG18815,CG18815-PA-532,6,5
primo-1,primo-1-PA-273,3,1
CG2950,CG2950-PA-1050,46,0
Hrd3,Hrd3-PA-2154,163,118
Hsc70-4,Hsc70-4-PA-1327,15,15
Rop,Rop-PA-1146,1,3
dac,dac-PA-2883,0,1
CG14230,CG14230-PA-1327,0,2
CG32365,CG32365-PA-1740,3,15
Gyc88E,Gyc88E-PA-948,0,1
CG3632,CG3632-PE-2578,1,41
Ir64a,Ir64a-PA-2188,0,3
CG3530,CG3530-PA-1695,2,6
Ir56d,Ir56d-PA-1690,1,0
CG10559,CG10559-PB-257,5,0
sls,sls-PE-18446,0,2
stan,stan-PA-6152,2,0
CG5037,CG5037-PA-690,5,15
CG14997,CG14997-PA-1248,175,80
CG15822,CG15822-PB-1506,1,0
Vha100-3,Vha100-3-PA-1917,0,1
CG34457,CG34457-PA-742,1,0
CG11089,CG11089-PA-1500,29,34
Mt2,Mt2-PA-345,9,5
TepIII,TepIII-PA-3279,1,2
l(2)06496,l(2)06496-PA-424,11,3
CG11208,CG11208-PA-252,0,17
CG10089,CG10089-PD-1300,5,0
CG15706,CG15706-PA-843,0,1
l(1)G0196,l(1)G0196-PI-4835,6,3
CG9853,CG9853-PA-694,8,13
Ars2,Ars2-PA-2213,1,0
Cep97,Cep97-PB-2094,39,15
