gene,llr.sam,llr.ore,llr.diff,gc,size,empirical.p,empirical.p.sam,empirical.p.ore,empirical.q.sam,empirical.q.ore,empirical.q
FBgn0034737,0.0395936,0.0407456,0.001152,0.443029327087,20493,0.576,0.288,0.286,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037181,0.000298559,0.000344573,4.6014e-05,0.441969682879,21506,0.94,0.885,0.89,0.999263237104939,0.999491150442478,0.999309817877329
FBgn0040679,0.0027114,0.0023282,0.0003832,0.413077146452,20662,0.784,0.641,0.678,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0034959,0.0507298,0.0531293,0.0023995,0.471935588358,21611,0.462,0.236,0.22,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0040364,0.00119961,0.00035346,0.00084615,0.459203303148,21313,0.664,0.805,0.89,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0040359,0.00505236,0.00396482,0.00108754,0.463877122838,25261,0.622,0.565,0.618,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0034200,0.000573865,0.000400304,0.000173561,0.42207401232,21591,0.887,0.856,0.875,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0051754,0.00567822,0.00522372,0.0004545,0.398513267366,20313,0.725,0.516,0.522,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0001250,0.00187192,0.00221789,0.00034597,0.416352814909,51245,0.781,0.709,0.677,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0037555,0.0138003,0.0286105,0.0148102,0.431270302616,23396,0.307,0.421,0.335,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0027528,0.0842376,0.0913434,0.00710580000000001,0.415517743852,44607,0.361,0.17,0.153,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0038165,0.0508917,0.058453,0.0075613,0.461760952786,23510,0.372,0.291,0.267,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0034182,0.0783608,0.180516,0.1021552,0.455849990831,21812,0.084,0.225,0.145,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0031485,0.0710606,0.066553,0.0045076,0.493870905957,20884,0.361,0.197,0.2,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0001138,0.0565585,0.0878739,0.0313154,0.428843451897,54092,0.193,0.255,0.185,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0030158,0.00380624,0.00594742,0.00214118,0.408206716346,20666,0.483,0.597,0.475,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0028380,0.00745054,0.00767732,0.000226779999999999,0.409208011302,24066,0.822,0.438,0.436,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0004556,7.67109e-05,0.000153037,7.63261e-05,0.439992829614,22314,0.895,0.928,0.902,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0030159,0.00117612,0.00246055,0.00128443,0.410230739893,20976,0.583,0.773,0.675,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0030160,0.00649925,0.00761604,0.00111679,0.41249271986,20604,0.605,0.483,0.448,0.998283969256108,0.997168459245821,0.998516850418328
FBgn0037170,0.900876,0.71507,0.185806,0.414571481006,21796,0.045,0.037,0.053,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0024366,0.0160582,0.0166759,0.000617699999999999,0.491522620131,24182,0.621,0.402,0.385,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037165,0.490662,0.499035,0.00837300000000002,0.47475709659,20996,0.322,0.058,0.055,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0037164,0.766164,0.822382,0.056218,0.469264802786,21246,0.101,0.032,0.029,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0024985,0.00400584,0.00402587,2.00299999999999e-05,0.514563506777,24273,0.96,0.597,0.588,0.998558072487644,0.998581876332623,0.999788439768263
FBgn0040637,0.00256265,0.00242881,0.00013384,0.417818217205,20552,0.894,0.667,0.667,0.998773974595171,0.998845986788526,0.999306912442396
FBgn0038037,0.000276868,0.000417809,0.000140941,0.454949015471,22752,0.881,0.898,0.859,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0004192,0.000616307,0.000699852,8.35450000000001e-05,0.441731464514,20191,0.907,0.829,0.837,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0039787,0.00508134,0.00388214,0.0011992,0.442656911142,22688,0.577,0.551,0.587,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0000152,0.0427189,0.0519073,0.00918840000000001,0.409770646056,23806,0.346,0.28,0.23,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0037601,0.00477819,0.00437863,0.00039956,0.427155422601,22397,0.807,0.607,0.612,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0039789,0.00316342,0.00427144,0.00110802,0.442622250694,23415,0.588,0.633,0.566,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0038160,0.944296,0.568623,0.375673,0.404430781242,20493,0.016,0.035,0.055,0.992682926829268,0.993931506849315,0.993993399339934
FBgn0030764,0.0567631,0.0526378,0.0041253,0.452998191346,21563,0.444,0.276,0.288,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0026181,0.000354918,0.000689075,0.000334157,0.45205818632,32310,0.785,0.876,0.823,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0039666,0.00117063,0.00160615,0.00043552,0.482633615833,20413,0.69,0.774,0.728,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0003651,0.00221642,0.00215811,5.83100000000002e-05,0.442487273182,64038,0.928,0.697,0.698,0.999263237104939,0.998845986788526,0.999306912442396
FBgn0039857,0.00517367,8.92063e-06,0.00516474937,0.460713952838,21458,0.428,0.584,0.979,0.998558072487644,0.999522676579926,0.998516850418328
FBgn0053318,0.00105529,0.00114765,9.23600000000001e-05,0.412507896399,20579,0.931,0.795,0.797,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0053363,15.0808,15.1476,0.0668000000000006,0.420294891526,20143,0.121,0.014,0.014,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0039864,0.0372552,0.019822,0.0174332,0.467233177851,21653,0.246,0.301,0.368,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053369,24.2015,24.2198,0.0183,0.418943081355,20134,0.295,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0025776,0.011917,0.2827,0.270783,0.387257435512,21283,0.015,0.408,0.091,0.997872806401797,0.993931506849315,0.993993399339934
FBgn0067407,0.00628818,0.00457118,0.001717,0.424747847478,20325,0.593,0.549,0.609,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0031159,0.000978035,0.000424319,0.000553716,0.424906182631,37573,0.757,0.826,0.896,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0015623,0.976126,1.37239,0.396264,0.461723009815,27510,0.01,0.031,0.018,0.992682926829268,0.984784741144414,0.976046296296296
FBgn0053359,7.29919,7.54482,0.245629999999999,0.419936425946,20134,0.038,0.019,0.019,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0039882,0.013839,0.0180516,0.0042126,0.452806724131,23319,0.443,0.432,0.416,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053360,8.77612,8.99445,0.21833,0.419638422569,20134,0.043,0.017,0.017,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053362,12.0066,12.2951,0.288499999999999,0.420184762094,20134,0.027,0.015,0.015,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0012018,0.00207054,0.000622805,0.001447735,0.407827594749,20185,0.533,0.715,0.847,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0053364,16.1759,16.2666,0.0907000000000018,0.419787424257,20134,0.105,0.011,0.011,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053365,16.9836,17.2565,0.2729,0.418992748584,20134,0.033,0.009,0.009,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053366,15.6406,15.895,0.2544,0.418496076289,20134,0.035,0.011,0.011,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053367,18.6382,18.9013,0.263099999999998,0.418694745207,20134,0.035,0.008,0.008,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053368,23.18,23.4069,0.226900000000001,0.419340419191,20134,0.041,0.005,0.005,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053373,21.4497,21.324,0.125699999999998,0.420929770537,20134,0.08,0.006,0.006,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053374,20.7981,20.6906,0.107500000000002,0.419787424257,20134,0.089,0.007,0.007,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053378,13.0905,13.1968,0.106299999999999,0.424158140459,20134,0.081,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053379,1.92174,1.95136,0.02962,0.423214463097,20134,0.196,0.014,0.011,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053384,0.0109384,0.0131695,0.0022311,0.42515148505,20134,0.545,0.47,0.457,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053385,0.0114516,0.0137154,0.0022638,0.42515148505,20134,0.538,0.466,0.452,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053391,0.0269174,0.0300961,0.0031787,0.426016987036,20133,0.493,0.384,0.358,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053392,0.0266824,0.029861,0.0031786,0.425747491805,20134,0.502,0.398,0.37,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053393,0.0258449,0.0289505,0.0031056,0.425797159034,20134,0.502,0.397,0.372,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0003926,0.00174642,0.00146888,0.00027754,0.426719445819,20210,0.849,0.755,0.772,0.999263237104939,0.999132695756127,0.998835234375
FBgn0053387,0.0109016,0.0131308,0.0022292,0.425499155657,20134,0.548,0.467,0.458,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037623,0.00232913,0.000772325,0.001556805,0.447640930408,31771,0.558,0.684,0.816,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0015615,0.000771015,0.00581245,0.005041435,0.449584476194,24427,0.438,0.827,0.55,0.999263237104939,0.997780642923219,0.998516850418328
FBgn0011863,1.4597e-05,4.38107e-06,1.021593e-05,0.411709018435,20070,0.988,0.966,0.983,0.999263237104939,0.999629513028334,0.999788439768263
FBgn0028911,0.00677946,0.00254119,0.00423827,0.442877783867,20071,0.416,0.496,0.677,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0011865,0.0202693,0.0221402,0.0018709,0.411758844046,20070,0.523,0.363,0.344,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0011864,0.000261251,0.000184849,7.6402e-05,0.410762331839,20070,0.935,0.894,0.92,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0028912,0.0200534,0.00454649,0.01550691,0.439838573066,20071,0.244,0.383,0.552,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0028910,0.00622247,0.00592333,0.00029914,0.442877783867,20071,0.788,0.513,0.52,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0034860,0.000209466,2.15469e-05,0.0001879191,0.436924089513,27348,0.838,0.889,0.951,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0034861,0.0734458,0.105652,0.0322062,0.437861330928,24389,0.179,0.229,0.191,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0028882,0.233332,0.242952,0.00961999999999999,0.407603009317,20071,0.323,0.122,0.111,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0012017,0.740604,1.04789,0.307286,0.448856858847,20120,0.028,0.055,0.037,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0034784,0.00103375,0.00170757,0.00067382,0.447942672215,21630,0.686,0.796,0.727,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0037633,0.000159161,0.000445717,0.000286556,0.4257863622,22159,0.84,0.932,0.877,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0016641,2.58939e-06,0.00715974,0.00715715061,0.474818421263,25058,0.341,0.991,0.451,0.999717656468706,0.997168459245821,0.998516850418328
FBgn0031421,0.039353,0.0163388,0.0230142,0.453480421206,21937,0.231,0.338,0.423,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0003062,0.992922,1.59872,0.605798,0.479087452471,21829,0.003,0.021,0.009,0.988123359580053,0.980854406130268,0.975043165467626
FBgn0031422,0.000121887,0.000638265,0.000516378,0.448768197088,21432,0.731,0.93,0.839,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0034821,0.193243,0.0597862,0.1334568,0.434496460946,24159,0.068,0.133,0.251,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0034819,1.14476,1.14271,0.00205000000000011,0.450937101364,20382,0.534,0.028,0.03,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0031444,0.000300278,0.000225958,7.432e-05,0.428219113114,21085,0.931,0.905,0.9,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0031435,0.013661,0.0333041,0.0196431,0.449765214561,21509,0.272,0.447,0.353,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0011818,0.535782,0.523468,0.0123139999999999,0.441929628056,25891,0.276,0.059,0.053,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0000490,0.0466106,0.0930032,0.0463926,0.443104290881,51155,0.12,0.269,0.169,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0031428,0.000162333,0.000222954,6.0621e-05,0.438503641381,22107,0.916,0.902,0.88,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0034808,0.0670472,0.0705923,0.0035451,0.434179222839,25220,0.448,0.241,0.221,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0034829,0.000736143,0.000117298,0.000618845,0.448149109151,23124,0.7,0.831,0.923,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0030807,0.00095613,0.00180349,0.00084736,0.437979539642,20332,0.63,0.781,0.706,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0030806,0.000549706,0.000670525,0.000120819,0.426544853549,21782,0.914,0.864,0.842,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0030804,0.0020692,0.00391721,0.00184801,0.418831324723,20827,0.54,0.712,0.577,0.999263237104939,0.998581876332623,0.998516850418328
FBgn0036681,0.0077349,0.00805081,0.00031591,0.40186436728,21455,0.714,0.416,0.399,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0036655,0.00455313,0.00521107,0.00065794,0.450962150517,20423,0.687,0.594,0.562,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0036638,0.0201514,0.0494723,0.0293209,0.389619640059,21059,0.169,0.365,0.246,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0036628,1.82615,2.00268,0.17653,0.42792083422,23495,0.033,0.008,0.005,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0036626,0.216839,0.296616,0.079777,0.43139257746,20559,0.103,0.113,0.084,0.994050955414013,0.993931506849315,0.998516850418328
FBgn0040795,1.52915,1.38711,0.14204,0.436202212304,20612,0.061,0.013,0.013,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0036652,1.39376,2.17404,0.78028,0.415515695067,22300,0.003,0.018,0.013,0.988123359580053,0.980854406130268,0.975043165467626
FBgn0036670,0.000409632,0.000394305,1.5327e-05,0.431749622926,21216,0.974,0.865,0.862,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0053432,16.2154,16.2988,0.083400000000001,0.411691665839,20134,0.118,0.007,0.007,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0036593,0.0925581,0.0480133,0.0445448,0.439141157696,20679,0.127,0.184,0.268,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0036592,0.00820989,0.00440497,0.00380492,0.437952355845,20863,0.422,0.455,0.566,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0036584,0.000352783,0.000746697,0.000393914,0.421525923844,21351,0.781,0.886,0.833,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0002945,0.0776364,0.0575881,0.0200483,0.421954901865,61599,0.286,0.22,0.253,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0036583,0.00114304,0.00363813,0.00249509,0.421950403746,20929,0.539,0.794,0.634,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0053408,0.144544,0.138509,0.00603500000000001,0.425399821198,20134,0.427,0.168,0.175,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0040796,0.00571091,0.00269039,0.00302052,0.442585850635,20326,0.454,0.522,0.653,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0001170,0.0515809,0.203374,0.1517931,0.445617098819,26341,0.062,0.268,0.128,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0036590,0.0005944,7.6201e-05,0.000518199,0.444,20750,0.723,0.861,0.947,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0038069,5.8348e-05,1.39967e-06,5.694833e-05,0.460076399888,21466,0.955,0.948,0.992,0.999263237104939,0.999859091211496,0.999620426829268
FBgn0040074,1.36368,1.17681,0.18687,0.448826066124,20870,0.064,0.022,0.031,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0053403,0.147699,0.141208,0.006491,0.425499155657,20134,0.407,0.159,0.165,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0053404,0.147442,0.140954,0.00648799999999999,0.425598490116,20134,0.412,0.165,0.171,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0053406,0.146115,0.140048,0.00606699999999999,0.425449488428,20134,0.423,0.162,0.17,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0053407,0.14387,0.137844,0.006026,0.425499155657,20134,0.425,0.17,0.173,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032804,0.00193303,0.000892825,0.001040205,0.436610169492,20650,0.612,0.71,0.795,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0003943,0.00563806,0.00772603,0.00208797,0.440428828678,23879,0.49,0.523,0.451,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0032803,0.00259209,0.00128871,0.00130338,0.446301382617,21481,0.575,0.661,0.763,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0026056,0.0547487,0.243546,0.1887973,0.435580426861,23052,0.042,0.285,0.117,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0032052,0.0573588,0.057589,0.0002302,0.433973589436,21658,0.819,0.269,0.254,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0053413,0.146806,0.140312,0.006494,0.425101817821,20134,0.409,0.165,0.176,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0053415,0.452263,0.44092,0.011343,0.425052150591,20134,0.322,0.07,0.073,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0038705,0.00865664,0.0267068,0.01805016,0.4136713445,22090,0.251,0.43,0.325,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053417,0.446058,0.434859,0.011199,0.425250819509,20134,0.328,0.074,0.079,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0032964,0.000239704,0.000365698,0.000125994,0.403014386846,21895,0.842,0.894,0.869,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0032054,0.26419,0.243976,0.020214,0.450262261894,21734,0.27,0.145,0.142,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032055,0.51398,0.68783,0.17385,0.447806559906,22043,0.059,0.073,0.052,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0053448,5.88793,5.93977,0.0518400000000003,0.398877520612,20134,0.137,0.003,0.003,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0032051,0.339161,0.391587,0.052426,0.43939193655,22695,0.103,0.081,0.063,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0040338,0.000101287,0.0545815,0.054480213,0.424350111966,20542,0.113,0.941,0.288,0.999263237104939,0.997168459245821,0.998516850418328
FBgn0032053,0.290331,0.282577,0.00775399999999998,0.446491781021,20623,0.365,0.112,0.109,0.994050955414013,0.995700153767299,0.998516850418328
FBgn0053420,0.448632,0.437369,0.011263,0.425797159034,20134,0.326,0.067,0.071,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0053427,4.3118,4.36323,0.0514299999999999,0.422221118506,20134,0.152,0.017,0.017,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053428,9.57044,9.65859,0.0881500000000006,0.419688089798,20134,0.108,0.016,0.016,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0002531,5.29064e-05,0.000946312,0.0008934056,0.421594329547,20598,0.674,0.948,0.813,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0053439,15.2335,15.1366,0.0968999999999998,0.4104499851,20134,0.107,0.01,0.01,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0030638,0.0917059,0.0883845,0.0033214,0.491889442682,22070,0.401,0.169,0.156,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0038109,2.8198e-06,0.00243917,0.0024363502,0.47086027087,21191,0.47,0.987,0.677,0.999612146075728,0.998845986788526,0.998516850418328
FBgn0036822,0.0671098,0.038058,0.0290518,0.386216798277,20895,0.175,0.226,0.305,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0000015,0.0209015,0.0360778,0.0151763,0.413142435334,65026,0.27,0.359,0.279,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053430,15.3816,15.4752,0.0935999999999986,0.414622032383,20134,0.092,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053431,17.5201,17.6146,0.0945,0.413529353333,20134,0.092,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053433,20.4417,20.5445,0.102799999999998,0.412983013807,20134,0.091,0.002,0.002,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053434,22.3409,22.531,0.190099999999997,0.410698321248,20134,0.048,0.001,0.001,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053435,20.2165,20.4266,0.210100000000001,0.410350650641,20134,0.041,0.003,0.003,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053436,16.7065,16.6867,0.0198,0.409158637131,20134,0.244,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053437,17.5511,17.4589,0.0922000000000018,0.409555974968,20134,0.112,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053438,16.1689,16.0607,0.1082,0.410300983411,20134,0.091,0.008,0.008,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053440,15.7845,15.7257,0.0587999999999997,0.408463295917,20134,0.147,0.007,0.007,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053441,12.6562,12.6463,0.00990000000000002,0.408612297606,20134,0.327,0.009,0.009,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053442,11.2969,11.3457,0.0488,0.409555974968,20134,0.16,0.011,0.011,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053443,9.30099,9.35602,0.0550299999999986,0.410102314493,20134,0.147,0.013,0.013,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053444,8.93736,8.99816,0.0608000000000004,0.405731598291,20134,0.141,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053445,8.04826,8.09754,0.0492799999999995,0.403893910798,20134,0.156,0.002,0.002,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053446,7.25778,7.31026,0.0524800000000001,0.402354226681,20134,0.144,0.004,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053447,7.33383,7.38784,0.0540099999999999,0.400913877024,20134,0.135,0.002,0.002,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053471,0.327016,0.50484,0.177824,0.408574793875,21225,0.058,0.099,0.074,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0040648,0.00265245,0.000943339,0.001709111,0.401303311774,20563,0.48,0.664,0.804,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0029539,0.000165976,0.000174246,8.27e-06,0.441302774427,20725,0.98,0.908,0.914,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0040341,0.0448191,0.0379579,0.0068612,0.463494509728,20764,0.385,0.305,0.316,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033028,0.0513698,0.0069593,0.0444105,0.389970444616,31128,0.132,0.252,0.492,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0038113,0.620223,0.290452,0.329771,0.457856781958,21771,0.013,0.044,0.098,0.992682926829268,0.993931506849315,0.976046296296296
FBgn0053450,4.80897,4.83835,0.0293799999999997,0.396692162511,20134,0.19,0.003,0.004,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0053451,4.04938,4.07481,0.0254300000000001,0.395351147313,20134,0.217,0.006,0.007,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0053452,4.34538,4.37408,0.0287000000000006,0.393811463197,20134,0.193,0.004,0.005,0.926707692307692,0.980854406130268,0.998516850418328
FBgn0037562,0.000248404,0.000255133,6.72900000000002e-06,0.45239131486,20679,0.985,0.896,0.89,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0037563,0.000730484,0.000787411,5.6927e-05,0.452856940309,21159,0.93,0.814,0.801,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0030551,0.00508396,0.00519044,0.00010648,0.464055364625,21241,0.905,0.564,0.567,0.998558072487644,0.997780642923219,0.999306912442396
FBgn0011741,0.0044637,0.00451856,5.48599999999995e-05,0.480026287377,21303,0.908,0.565,0.557,0.998558072487644,0.997780642923219,0.999306912442396
FBgn0030678,0.00556418,0.00540796,0.00015622,0.479505135387,21420,0.836,0.522,0.517,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0037571,0.933244,0.896612,0.036632,0.482089838138,20882,0.135,0.025,0.028,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0030314,0.000266254,0.000111206,0.000155048,0.493981833639,22349,0.828,0.893,0.926,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0037572,0.672977,0.663716,0.00926100000000007,0.481029031331,20874,0.301,0.043,0.044,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0030311,0.00010045,0.000123286,2.2836e-05,0.486242062728,20788,0.952,0.929,0.913,0.999263237104939,0.999491150442478,0.999384315092367
FBgn0262588,2.75991e-05,4.36557e-09,2.759473443e-05,0.406760185761,20887,0.968,0.96,1,0.999263237104939,1,0.999788439768263
FBgn0030757,0.0035193,0.00244527,0.00107403,0.406033258127,23934,0.557,0.593,0.674,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0030755,0.0257006,0.00880569,0.01689491,0.416442355947,21919,0.253,0.34,0.41,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0030738,0.00512116,0.00369288,0.00142828,0.439236111111,23040,0.547,0.551,0.585,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0030740,0.00139212,0.00138723,4.89000000000002e-06,0.443049573903,21826,0.994,0.763,0.763,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0030742,0.00242311,0.00300618,0.00058307,0.414383715195,22303,0.721,0.664,0.625,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0030743,0.0045991,0.00530716,0.00070806,0.414371997907,21027,0.691,0.539,0.504,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0038196,0.0023089,0.00163343,0.00067547,0.394392169843,21149,0.712,0.726,0.79,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0038191,0.000314124,0.000281814,3.231e-05,0.431518820069,23459,0.952,0.881,0.88,0.999263237104939,0.999132695756127,0.999384315092367
FBgn0038190,0.00290206,0.00455168,0.00164962,0.432772305633,20914,0.564,0.644,0.564,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0003415,5.16313e-05,3.41089e-05,1.75224e-05,0.430557640348,53296,0.969,0.953,0.952,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0030500,0.107667,0.100584,0.00708299999999999,0.44256196495,22311,0.36,0.164,0.166,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0030512,0.0623203,0.0765184,0.0141981,0.430150753769,53730,0.307,0.239,0.207,0.995301988178399,0.995700153767299,0.998516850418328
