"stock","p.deletion","p.background","p.interaction","chrom","start","stop","q.deletion","q.interaction","deletion.effect","background.effect","interaction.effect"
"7852",0.620472051140791,6.94326772669863e-37,0.697951246161794,"2L",20770538,20874804,0.275970775214449,0.361106417382406,-0.0844155844155873,2.44285714285714,-0.0840054682159926
"7853",0.00520488736189428,1.01591681025169e-17,0.0166095552099171,"2L",20861544,21102742,0.00884722369660332,0.021067840441326,-0.583333333333332,2.30555555555555,0.694444444444442
"7855",0.0998671325417643,3.44404692679013e-14,0.541243540015326,"2L",21309519,21662938,0.0901814463127614,0.304927113239945,-0.458333333333334,2.30555555555556,-0.208333333333334
"7858",0.12399098108685,7.13212291421594e-11,0.672025682609984,"2R",3509940,3596212,0.102368572272243,0.354353820492318,-0.40000000000001,2.59999999999999,0.15000000000001
"7859",0.00813248974110091,2.84401776019485e-11,0.0058185703518038,"2R",3948670,4019248,0.0131468608975277,0.00899742094016457,-0.555555555555552,1.94444444444445,0.805555555555554
"7860",0.999999999999993,1.227210567979e-17,0.443042423399067,"2R",4012164,4119968,0.377731461539402,0.265099698680111,1.73952834881763e-15,2.55555555555555,0.194444444444443
"7862",0.00250791735081493,5.16093203507525e-19,0.320793479554716,"2R",4321177,4460278,0.00479140002679446,0.211744056618109,-0.583333333333334,2.5,0.25
"7863",0.0882259237765744,3.0554249604521e-16,0.437908732093579,"2R",4487805,4536994,0.0832462561872616,0.262598760354547,-0.333333333333331,2.54166666666667,0.208333333333331
"7864",7.61027088997738e-09,6.69669099311701e-61,9.68305056028733e-09,"2R",4536987,4621135,4.75480787173227e-08,6.1981987167934e-08,0.783410138248832,3.32046332046328,-0.997882675302016
"7867",0.465832336201611,6.11258848276398e-15,0.53304763347161,"2R",5600306,5607756,0.23074636375219,0.301891928806471,0.200000000000006,2.75,-0.200000000000005
"7869",0.12005657381413,5.68594197107895e-22,0.0205829924575461,"2R",8458192,8567258,0.101007162834172,0.0251749540999778,0.201298701298704,1.81746031746032,0.433621933621933
"7870",7.82289022026418e-34,7.27911866141199e-19,0.142606372208161,"2R",8749715,8868687,1.80843047489396e-31,0.115787315634324,1.86439393939395,1.925,0.326082251082243
"7871",0.410481990844427,2.95057039633142e-23,0.814865642115924,"2R",8922352,9106854,0.21372027241083,0.399238428291949,-0.11764705882353,2.23981900452489,0.0484162895927615
"7872",0.0271201368495981,5.3496877230663e-19,0.106520218328432,"2R",9106635,9168758,0.0348300383597808,0.0924774616258324,-0.43636363636363,2.16363636363637,0.386363636363628
"7873",0.0403410765755276,8.12206536403859e-16,0.205350590525036,"2R",9689461,9785332,0.0483581369008146,0.154010965566152,0.533333333333337,2.95833333333335,-0.40833333333334
"7875",0.0750478669638582,3.7607052391846e-55,0.000313897279414164,"2R",9960585,10100288,0.0741731350560148,0.000726042999086023,0.206060606060601,2.82549019607843,-0.574407944996173
"7876",0.115531188440416,1.45928385915108e-16,0.705885463769259,"2R",10118170,10247931,0.0992845203484955,0.363163512907513,-0.355555555555559,2.44444444444444,0.105555555555561
"7877",0.0114028552912479,1.86859920463808e-29,0.00624675343912577,"2R",10345712,10463088,0.0170065607952893,0.009499429883965,-0.469696969696973,2.89090909090907,-0.639826839826835
"7879",9.37471337986273e-07,5.59141019006892e-22,9.27181086298686e-05,"2R",11017461,11150447,4.01327407802035e-06,0.00025778112876775,0.650793650793645,1.63054187192117,0.705528188286815
"7880",0.120157334358437,4.10159138043358e-12,0.638278642324095,"2R",11262681,11273829,0.101007162834172,0.33981419867592,-0.399999999999994,2.40000000000002,0.149999999999991
"7881",0.000356380907237524,1.77775282758738e-13,0.00165714471196586,"2R",11456133,11463338,0.000957967022614043,0.00308191368823823,-0.59523809523809,1.6,0.70952380952381
"7883",0.00325749831041759,1.98752858861657e-16,0.0317906062899563,"2R",11805928,11895238,0.00602433019061421,0.0360092676457336,-0.657142857142848,2.01242236024846,0.537577639751543
"7885",1.06902800623723e-10,1.84055087387995e-35,0.000576942315645473,"2R",12030362,12046356,8.52168871959297e-10,0.00120304040568828,1.0547619047619,3.06176470588234,-0.752240896358539
"7886",0.00018543351610826,5.60823826100895e-18,0.000175027866370747,"2R",12176759,12312794,0.00053583715889342,0.000434016231490308,0.55026455026454,1.58518518518519,0.750884875022813
"7887",0.3808622746429,7.05900469981829e-19,0.925107651975217,"2R",12618999,12734126,0.203806856831952,0.430158347919397,-0.184615384615386,2.52447552447553,0.0255244755244753
"7890",0.0245487144438517,4.43793710680432e-20,0.955176459639754,"2R",13469001,13579292,0.0322003793088284,0.436001567264689,0.430769230769231,2.56410256410256,-0.0141025641025634
"7891",0.0627448138480364,2.09611862383831e-20,0.207303491396943,"2R",13603767,13669537,0.0677795440475138,0.15463293611518,-0.371428571428568,2.24107142857143,0.308928571428568
"7893",0.000128081028962183,4.5991652362696e-26,0.863933810113915,"2R",14038949,14118059,0.000384528615199972,0.412122579232107,0.640056022408963,2.27375565610859,0.0357681534152138
"7894",4.65394199959097e-14,2.07349468836977e-32,0.242064908519871,"2R",14509027,14618276,5.66241827271666e-13,0.173962168793147,-1.05501460564753,2.20940170940171,0.212502528352836
"7895",0.185677000911027,3.99975498138578e-31,0.0618276279909627,"2R",14593031,14717233,0.13046583433485,0.0619097815434107,0.199999999999997,2.91666666666666,-0.366666666666663
"7896",9.97254454645193e-21,1.83622997272143e-43,1.60269580691854e-18,"2R",16132691,16201140,2.5615218022227e-19,7.35227261932542e-17,1.86630036630037,4.96153846153846,-2.65201465201465
"7898",0.593953964212342,6.07724059485838e-18,0.734873928491599,"2R",16469676,16554355,0.26922611878686,0.373585242160354,-0.0952380952381061,2.22727272727271,0.082251082251092
"7901",0.094464798417158,3.17988300902065e-11,0.0983131537392317,"2R",17927146,18023434,0.0877011395121467,0.0878767136412066,-0.399999999999998,2.025,0.525
"7902",0.152759325927803,1.61414629172961e-14,0.597804735915358,"2R",18023507,18130755,0.116254116536254,0.329746775561859,0.311111111111111,2.3968253968254,0.153174603174599
"7903",0.247117101009209,5.77864388712393e-10,0.150728875370021,"2R",18267956,18401643,0.154395862395082,0.120955073736409,-0.300000000000007,2.07142857142856,0.478571428571438
"7906",0.73527379463513,5.62972316939954e-20,0.0560447359791569,"2R",18956207,19091521,0.306307955942514,0.0577757135741013,0.0750000000000026,3.09722222222222,-0.547222222222225
"7913",0.0825356792972687,4.41925143026048e-18,0.187286515610082,"2L",19438065,19452918,0.0798322574698916,0.143593179883734,-0.38333333333333,2.30555555555555,0.36944444444444
"7916",0.00102767355612501,3.13019386061236e-17,0.818903203616033,"2R",8630644,8781621,0.00236726461932846,0.399645767570964,0.500000000000003,2.575,0.0647058823529394
"7917",0.314027648754119,2.97694784933387e-05,0.304409109503031,"3R",26582110,26620677,0.178625288773481,0.203367795274309,0.499999999999999,2.25,-0.624999999999999
"7918",0.398075115375547,9.89032036176056e-08,0.295031992712598,"3R",26582117,26713967,0.208670483042091,0.19952460293322,0.333333333333332,2.37878787878788,-0.515151515151514
"7919",0.258726178622065,2.76049981404293e-09,0.824175855012272,"3R",26928046,27061762,0.159054249638134,0.401507064732836,-0.285714285714285,2.71428571428571,0.0857142857142844
"7920",0.395406946058794,3.9728951509909e-12,0.361754355538598,"3L",306168,319595,0.20855398279969,0.231185812511778,-0.212121212121209,2.14204545454546,-0.308712121212124
"7921",6.01035854059261e-11,6.29029848104176e-21,0.465121558353089,"3L",4227243,4284262,4.96223045621176e-10,0.269522242662066,-1.65277777777778,2.29166666666667,-0.244658119658122
"7922",0.6169989704126,1.20379925216347e-21,0.00253241906321943,"3L",4259429,4407036,0.275970775214449,0.00443974138821047,-0.124999999999996,2.29166666666666,-1.01535087719299
"7923",0.595135923624473,4.49128661895786e-13,0.189842444368992,"3L",4542105,4554415,0.269233964959115,0.144746431958085,-0.145454545454547,2.14204545454546,0.457954545454547
"7925",0.0148716252210486,1.68213976056862e-15,0.00069289082955544,"3L",4510281,4528199,0.0214868637930645,0.00140232170778912,-0.545454545454551,2.14204545454545,0.991287878787883
"7926",0.23998230780439,2.52064065899084e-31,0.13101907193388,"3L",4458589,4692071,0.152829496244565,0.108622098034279,-0.232142857142857,2.29166666666667,0.422619047619048
"7927",0.646932114335515,8.59547999101077e-14,0.0811468066078054,"3L",5919748,6058752,0.281425550602445,0.0752032719115804,-0.101010101010099,2.14204545454545,0.556367243867242
"7928",6.37707413635554e-10,1.05648879455649e-34,0.000158452685631665,"3L",6035939,6211152,4.60687118352772e-09,0.000403829090474808,1.15789473684211,2.4320882852292,-0.932088285229201
"7929",0.00161464341614152,1.37636794211831e-31,0.00765045773551816,"3L",7353086,7522363,0.00336270080969184,0.0112008588090002,-0.529605263157893,2.4320882852292,-0.844588285229205
"7930",0.28554919503186,7.12858230670538e-12,0.646687180781217,"3L",7974043,8048609,0.16969377852401,0.343626179944434,0.272727272727276,2.14204545454546,-0.160227272727276
"7931",0.276200848075759,5.56062609698797e-32,1.86907402490283e-07,"3R",8194980,8239608,0.167445193281541,8.71959356470625e-07,-0.189473684210538,2.31766917293233,-1.41766917293232
"7932",0.198443098037084,2.11915110222725e-26,0.07775719538121,"3R",8267098,8456331,0.137343775904209,0.073088445681017,-0.289473684210535,2.31766917293233,-0.531954887218037
"7934",0.242856886090275,2.9283777481309e-16,0.0264540160610732,"3L",13451177,13470342,0.153392426653022,0.03085328150911,-0.295454545454535,2.14204545454546,0.670454545454534
"7935",0.0664485921596735,1.08477851574235e-16,0.0106092874434043,"3L",16799740,16837972,0.0698777631945176,0.0148988208015926,-0.345454545454542,2.14204545454545,0.657954545454542
"7936",0.445978014299399,2.91102096594456e-12,0.703150999195009,"3L",16799740,16864660,0.227086950262821,0.36243413425966,-0.163636363636363,2.3030303030303,0.121969696969695
"7937",0.000613221081828206,9.19197263783503e-24,0.458973699095163,"3L",16819356,16888710,0.00152429389287391,0.269522242662066,-0.687830687830683,2.60740740740741,0.221164021164016
"7938",0.0203348420538879,7.32443427002873e-36,0.0102260836098476,"3L",16887148,17025406,0.027490287022357,0.0144343250057051,-0.357789855072466,2.47916666666667,-0.60273646071701
"7940",0.383319347759518,3.53547545333417e-16,0.0650848918607409,"3L",17816959,17834548,0.204647962607174,0.063979951728892,-0.202380952380954,2.36134453781512,-0.644677871148458
"7941",0.870712887994357,1.10650522881657e-36,0.127395671018531,"3L",19284479,19323668,0.347640999791263,0.10596113780609,0.0215311004784708,2.4320882852292,-0.351280204421122
"7943",0.00512090884323602,1.88276539056537e-35,0.00124513563804257,"3L",19415402,19628895,0.00876895533067069,0.00237999433501564,0.604166666666672,2.47916666666667,-0.937500000000003
"7944",0.349244303859937,1.43459594457299e-23,0.610417423002753,"3L",19502738,19628895,0.192227103654217,0.331437844119516,0.214285714285714,2.36134453781513,0.138655462184874
"7945",0.478915759351939,4.41982366781218e-39,2.1784904569271e-06,"3L",19576113,19628895,0.23656356503711,8.24501671992092e-06,-0.116987179487169,2.47916666666667,-1.13301282051283
"7946",0.22662126799716,2.30514481117837e-19,0.0127992722601897,"3L",19712909,19754145,0.147572995659734,0.0171851437016744,-0.214285714285713,2.45238095238095,-0.652380952380955
"7947",0.12125929411836,1.651461852596e-31,0.626721903206911,"3L",19839162,19857021,0.101209731913247,0.337579235055357,0.281249999999998,2.63839285714286,-0.138392857142857
"7948",0.999999999999992,3.02436172966452e-07,0.287330384890847,"3R",20275677,20476746,0.377731461539402,0.196733017555348,-2.4672065873421e-15,2.03333333333333,-0.399999999999998
"7949",2.74305081255854e-07,3.41855555095474e-24,0.000911666734151381,"3L",21510121,21516264,1.40914576580623e-06,0.00177966699912766,-0.878260869565214,2.22173913043478,-0.946739130434788
"7950",0.173295728503786,6.07263920649549e-27,0.0479789308527633,"3L",21533338,21548247,0.125583261032719,0.0504046991092826,0.250000000000002,2.29166666666667,-0.553030303030305
"7951",0.268943807281023,6.71377184918355e-06,0.139861755957872,"3R",1229919,1263319,0.163611012859195,0.114232801413116,-0.400000000000002,2.1,0.733333333333335
"7952",0.109630660272909,1.67331079403128e-31,0.000281681536196091,"3R",1474083,1572402,0.0959981102843271,0.000668377994967514,-0.289473684210532,2.31766917293233,-0.933053788316941
"7953",0.536449531227715,1.66717300149715e-08,0.00941926831442176,"3R",1641744,1833511,0.254122798502739,0.0134332658923052,0.250000000000001,2.91666666666667,-1.36111111111111
"7954",0.109096555030579,1.95946554756879e-08,0.0819343447768161,"3R",4495303,4659772,0.0959981102843271,0.0756783183077644,0.5,2.66666666666666,-0.833333333333334
"7955",0.667531778480009,2.11636152411278e-21,0.451469076002191,"3R",5152997,5165728,0.287881969541724,0.268391507004949,-0.123809523809533,2.1280701754386,-0.270927318295731
"7956",0.256785767193266,1.33446611585632e-12,0.274878545620063,"3R",6606276,6697983,0.159054249638134,0.192028802794322,-0.214285714285715,2.35714285714286,-0.357142857142856
"7957",0.67944182274981,1.42617099301542e-10,0.362846696649408,"3R",6696729,6982551,0.289254871161872,0.231185812511778,-0.0769230769230777,2.29230769230769,-0.323076923076922
"7958",0.666916150432577,2.14423567954385e-08,0.836732453100005,"3R",6979872,7026002,0.287881969541724,0.406186333023813,0.111111111111111,2.46666666666667,0.0888888888888884
"7959",0.999999999999996,5.28939669401781e-07,0.506408867437,"3R",7069685,7264869,0.377731461539402,0.289185168436637,-1.8722997223418e-15,2.63333333333333,-0.333333333333331
"7960",1.80590019427457e-13,1.64585593202463e-25,6.07136370200723e-05,"3R",7472850,7541866,2.08736467851953e-12,0.00017052259220997,-1.66447368421052,2.31766917293233,-1.15319548872181
"7962",0.104484338078081,1.58198474518143e-18,0.737000512065813,"3R",7103588,7178861,0.093010988840529,0.373585242160354,-0.384711779448627,2.31766917293233,-0.117167919799492
"7963",0.0726846288831717,1.53598208348853e-07,0.0407582674319372,"3R",7261631,7394893,0.0727386403155307,0.044167594790662,-0.5,1.92857142857143,0.785714285714285
"7965",0.495127635681736,4.27145508538993e-06,0.610545335315365,"3R",7584303,7712814,0.243013746731342,0.331437844119516,-0.25,1.9,-0.25
"7966",0.189576509492842,6.88866399935832e-07,0.213238140861188,"3R",7803578,7905849,0.132400952708801,0.157777001933719,0.428571428571429,2.45714285714286,-0.62857142857143
"7967",0.375561494216055,2.44842659182872e-33,1.4682641781388e-09,"3R",7819266,7939447,0.202032486245905,1.06351191157843e-08,-0.135627530364374,2.31766917293233,-1.57151532677848
"7968",0.0552781760220157,7.94148436878125e-34,2.38566630281612e-07,"3R",7933838,8106582,0.0611423320892696,1.07646921188693e-06,-0.289473684210523,2.31766917293233,-1.19266917293234
"7969",0.45882269556186,1.82259556074843e-10,0.105759997636975,"3R",8060990,8198751,0.230179138414797,0.0921204607881863,0.199999999999999,2.45555555555556,-0.644444444444443
"7970",0.904541856937537,9.93784592150083e-32,0.719169823484837,"3R",8231988,8274830,0.356225617714623,0.36725223093178,-0.0167464114832535,2.31766917293233,-0.090396445659604
"7972",0.553984373609631,1.45086045775854e-08,0.362197279271845,"3R",8549577,8801525,0.258718149885852,0.231185812511778,-0.142857142857143,2.37142857142857,0.342857142857143
"7973",0.533392500890109,1.78540731943888e-12,0.46051149273786,"3R",8838435,8877507,0.253915448570549,0.269522242662066,0.14285714285714,2.73214285714286,0.23214285714286
"7974",0.396048549559819,8.33708259294889e-29,0.076020730953604,"3R",9067483,9190062,0.20855398279969,0.0720251636871553,-0.178362573099409,2.31766917293233,-0.484335839599004
"7975",0.144866196872823,1.47824169162064e-22,0.0778026867500887,"3R",9207111,9369363,0.114296786371074,0.073088445681017,-0.539473684210541,2.31766917293233,-0.751879699248105
"7976",0.64388816809251,1.4004134513416e-32,1.18021339002207e-14,"3R",9809236,10085649,0.281377491694755,2.49884280692638e-13,-0.07518796992481,2.31766917293233,-2.00814536340853
"7977",0.98156484535864,4.46402328139249e-15,0.22339734456268,"3R",9951211,10103926,0.377731461539402,0.16224097529558,0.00588235294117534,2.12254901960784,-0.422549019607843
"7980",0.0589020372492183,2.13857215768415e-12,0.00315609720585929,"3R",11363123,11674928,0.0642286858589192,0.00536237409087937,-0.496969696969697,2.09090909090909,-1.01020733652313
"7981",0.179862770285786,7.41265761210629e-16,0.0145740962350372,"3R",11618140,11727190,0.128728093446144,0.0189536467369188,-0.294117647058825,2.12254901960784,-0.92254901960784
"7982",0.747102434870013,1.04925544094785e-28,4.48434956571344e-06,"3R",11727155,11867284,0.309514168318235,1.52382885298876e-05,-0.0541795665634661,2.31766917293233,-1.24527098288708
"7983",0.539931828904401,4.53303318608228e-07,0.423835330450934,"3R",11835140,11983178,0.254728437111399,0.256958539502118,-0.199999999999999,2.17142857142857,0.342857142857142
"7984",0.609449474589098,4.72196696400899e-11,0.301204396535389,"3R",12067133,12184516,0.274100084342078,0.2027028013048,-0.294117647058818,2.25133689839572,0.748663101604267
"7985",0.29703959577147,1.16411371445899e-10,0.00339311060989566,"3R",12177448,12298844,0.173840847582907,0.00552628227581323,0.333333333333331,2.65151515151515,-1.24242424242424
"7987",0.00049445857782811,9.82345609706362e-34,0.000466971914394746,"3R",12298768,12328332,0.0012700534166612,0.00101206589941777,-0.511695906432749,2.31766917293233,0.771219715956557
"7988",0.0403022423495498,3.1921230340316e-22,0.0438712886624514,"3R",12838655,12879706,0.0483581369008146,0.0466752080738264,0.432748538011701,2.31766917293233,-0.655276010539172
"7989",0.571110986489514,9.82104609981231e-12,0.372697826598854,"3R",14420719,14448167,0.263524715025978,0.236891554409844,-0.111111111111111,2.5,0.277777777777778
"7990",0.999999999999996,1.09687747837394e-11,0.999999999999998,"3R",19105480,19172109,0.377731461539402,0.44974912768769,-9.21397301846346e-16,2.55,9.19320084480357e-16
"7991",0.168243751740867,1.46561451187443e-27,0.114626276612258,"3R",19548559,19610564,0.123079703933068,0.0979828495803354,-0.289473684210522,2.31766917293233,-0.442669172932333
"7992",0.0504319378918289,5.79651065928901e-08,0.748922769690614,"3R",19598843,19768726,0.057430711922092,0.377817048180676,-0.666666666666668,2.13333333333333,-0.133333333333332
"7993",0.719389053263289,1.04091610328753e-31,2.73544127004212e-12,"3R",20096927,20353553,0.300727590677773,3.58533591869486e-11,-0.0672514619883059,2.31766917293233,-2.00655806182121
"7994",0.0228142501351129,4.22878528140505e-13,0.180555566174024,"3R",21022721,21035010,0.0303103905117618,0.139208071518727,0.500000000000004,2.70833333333333,-0.375000000000003
"7995",0.000165693323726725,1.21598687933864e-27,0.969000270219666,"3R",25570975,25585907,0.000484855693408022,0.440121947312516,0.810526315789478,2.31766917293233,0.0109022556390943
"7997",0.61767650917356,4.03178196200552e-13,0.716363401614743,"3R",26388946,26620677,0.275970775214449,0.366499060910733,-0.127450980392157,2.25133689839572,-0.132289279348103
"7998",0.00031143414023313,1.15528458190794e-15,0.0202648457198943,"2R",16758362,16887668,0.000857080303019986,0.0250126778985285,1.29090909090909,3.59090909090908,-1.04090909090909
"7999",0.0657964377169488,1.39479308311739e-14,0.100398900014793,"2L",10443323,10544859,0.0698777631945176,0.0891433626900121,-0.458333333333332,2.30555555555555,0.569444444444442
"8000",0.0586786847168371,1.13201605422957e-17,0.0633894975101258,"2L",1911627,2175599,0.0642286858589192,0.062761637339428,-0.416666666666665,2.30555555555556,0.527777777777776
"8029",0.218514741443029,3.44338656939708e-09,0.00224079672843886,"3R",7654463,8303300,0.14599541706285,0.00395366269776779,0.416666666666668,2.17156862745098,-1.3937908496732
"8044",4.16301062382369e-07,1.08487892797103e-39,5.92823203117998e-07,"2R",2019519,2628201,2.04759585840996e-06,2.47231048040772e-06,-0.720551378446118,2.12360446570973,1.0123402347511
"8045",1.88928600366639e-11,3.22499228263394e-36,8.99315378981758e-06,"2R",2108037,2937177,1.7469974848787e-10,2.91215741193483e-05,-1.23376623376625,2.11732335461149,1.09299410570598
"8046",0.242551273282384,3.28218754245853e-19,3.1950303581985e-05,"3L",40319,131780,0.153392426653022,9.45613779913662e-05,-0.215384615384616,1.93125,-1.10753205128205
"8047",0.0312333110923633,3.21159273787903e-13,0.0494368283748874,"3L",123924,347941,0.0394549519101176,0.0515428496499927,-0.402597402597401,1.75396825396826,0.541486291486291
"8048",0.400462306179243,5.41062390204947e-08,0.0927639512354952,"3L",319846,1035182,0.208974117086161,0.0837145893875569,-0.250000000000002,1.78846153846154,0.711538461538464
"8049",0.322435094316884,1.38305421447887e-09,0.0524406234866746,"3L",544273,1478937,0.18121025961329,0.0542635199140628,-0.246031746031744,1.75396825396826,-0.677579365079366
"8050",0.246205774848793,9.3540579388628e-16,0.935990789599624,"3L",639583,1478937,0.154395862395082,0.432262008693692,0.258397932816538,2.10233918128655,-0.027403780769751
"8051",0.0011841715439418,3.86599804168077e-19,0.0752334054029445,"3L",738739,1336381,0.00253469347203687,0.0716530414297738,-0.599999999999998,1.93125,-0.449768518518519
"8052",0.0851962281467256,7.67363852710299e-15,0.0345978985354087,"3L",738739,1546931,0.0817217967411216,0.038398989144798,-0.411184210526317,2.00779727095516,-0.681408382066276
"8053",0.296754635484553,2.69567710901792e-21,1.48103920766495e-05,"3L",738739,1568108,0.173840847582907,4.74012567595083e-05,-0.165217391304348,1.93125,-1.01119389901823
"8054",0.962671996047789,2.87696832107527e-11,0.515469327999597,"3L",1546104,1586663,0.373679456956284,0.293749712086871,-0.0109890109890107,1.75396825396825,-0.200122100122101
"8056",0.46300356162577,1.77754062792045e-11,0.863185617544119,"3L",1795442,1963552,0.230179138414797,0.412122579232107,-0.164835164835163,1.75396825396825,0.0537240537240519
"8057",0.0715481158258106,1.6133201536405e-10,0.454328478493745,"3L",3070827,3149091,0.072543404864472,0.268929694998661,-0.457142857142858,1.75396825396825,0.274603174603175
"8058",0.00106597005376053,8.39000047581115e-15,0.000304896685079727,"3L",3226338,3250564,0.0024159025581852,0.000711201144978638,-0.590476190476191,1.75396825396826,0.97936507936508
"8059",0.00016546820334738,9.43337907668887e-19,1.85699870727037e-05,"3L",3249148,3893148,0.000484855693408022,5.87508427369833e-05,-0.711111111111112,1.93125,-1.24871031746032
"8060",0.10644224182061,1.82976878267945e-09,0.899274673358138,"3L",3905091,4542236,0.0942775063077662,0.425295834940562,0.442857142857147,1.75396825396826,-0.0539682539682567
"8061",0.75183633607392,1.21217545500974e-13,0.0523179852679827,"3L",4544234,5348442,0.310918156878251,0.0542635199140628,-0.0571428571428578,1.75396825396826,0.498663324979115
"8062",0.118109173576308,2.27969928760195e-13,0.293202439802705,"3L",4277987,4625372,0.100750896910657,0.199266507211723,-0.473684210526311,2.00779727095517,-0.396686159844059
"8063",0.000386726883826272,1.19795738961785e-11,0.0384730301226474,"3L",6211235,6545859,0.00101591242680792,0.0423004906540482,-0.76190476190476,1.75396825396825,0.650793650793648
"8065",0.00396237923996104,1.48782129518263e-10,0.399366870559858,"3L",7972207,8292674,0.00704607511160099,0.245409632800636,-0.757142857142854,1.75396825396825,-0.298412698412703
"8066",0.300414413684891,8.3544802446901e-11,0.267815460988964,"3L",8738426,9377175,0.174930219233759,0.188157541695922,0.267857142857148,1.75396825396825,0.406746031746028
"8068",0.0238349592680387,3.97534599457967e-15,1.44591899575475e-12,"3L",11090089,11826330,0.0314855255315978,2.21102274396239e-11,-0.509090909090913,1.93125,-2.92215909090909
"8069",0.127607931298336,1.87624045765605e-12,0.0619820516715609,"3L",11580140,12401701,0.10423793851846,0.0619097815434107,-0.41830065359477,1.9969040247678,-0.691348469212249
"8070",0.00857178327171469,8.52884266288566e-19,0.00784051071410363,"3L",12270320,12686314,0.0133888737879254,0.0113582782464631,-0.55724137931034,1.99495374264088,-0.82995374264088
"8071",0.999999999999999,0.000157859839027494,0.711216430716192,"3L",12410653,12497398,0.377731461539402,0.364543406366476,4.47321604216333e-16,1.8,0.2
"8072",0.281259124104802,3.65025731967523e-08,0.00502065587007024,"3L",12507519,13025585,0.168880875459409,0.00785180560208135,-0.418300653594773,1.9969040247678,-1.4926305204943
"8073",1.89800689170465e-09,9.85345140697572e-25,2.2659093024191e-05,"3L",13928325,14751140,1.32959210101775e-08,7.00768009096223e-05,-1.07386363636364,2.02916666666667,-1.01780303030303
"8074",0.25747277422928,1.50363671689948e-23,0.13349762281983,"3L",14751170,15582196,0.159054249638134,0.110273571526239,-0.202205882352941,2.02916666666667,-0.382107843137255
"8075",0.415685070931643,1.98136224852198e-22,0.0887466584943341,"3L",15007168,15582196,0.214976746269506,0.0808869057383373,-0.237500000000001,2.02916666666667,-0.576992753623186
"8077",5.86539472210389e-11,3.13991192349548e-20,0.0106936680472865,"3L",16080584,16404777,4.96223045621176e-10,0.0149410880210249,-1.49305555555555,2.02916666666667,-0.714351851851859
"8078",3.4046724080516e-10,1.06178804952793e-25,2.8283211421576e-06,"3L",16080584,16773223,2.62354584490266e-09,1.03798053266892e-05,-1.19073083778966,2.06060606060606,-1.35472370766488
"8079",0.285226699258548,2.94448306408262e-23,0.143965321030442,"3L",16444925,16883977,0.16969377852401,0.116546899591295,-0.206730769230769,2.02916666666666,-0.393269230769233
"8080",0.426490406037272,1.01226020994123e-26,1.31387555654049e-08,"3L",17962303,18391619,0.219094428390789,8.03643564204203e-08,0.124999999999999,2.02916666666667,-1.50075757575758
"8081",0.0876969656429882,2.82474135941352e-14,0.546349467004268,"3L",18179245,18614437,0.0830862813073639,0.306899510353177,0.376190476190472,1.97619047619048,-0.209523809523806
"8082",0.916061524282324,1.25783483202646e-14,0.427152065960466,"3L",18988994,19163802,0.359537280403109,0.257833545311617,0.0216450216450188,1.97619047619048,0.278354978354981
"8083",0.262170493470941,6.40369164062221e-21,0.192278822376938,"3L",19094051,19288762,0.160334356420175,0.145796326098482,0.262499999999997,2.02916666666667,-0.395833333333331
"8084",0.226159120413279,9.5104744283082e-15,0.135048167105061,"3L",19163806,19288762,0.147572995659734,0.110959793298536,-0.223809523809524,1.97619047619048,0.473809523809525
"8085",0.0665008343629486,2.69643660963287e-14,0.48707850008847,"3L",19163806,19475272,0.0698777631945176,0.27943250641552,-0.380952380952379,1.97619047619048,-0.219047619047621
"8086",0.00154661278720293,2.29095648384106e-18,0.0043496035978102,"3L",19163806,19864908,0.00325030033481784,0.00704242952604857,-0.523809523809521,1.97619047619048,0.823809523809522
"8087",0.00991202615084991,3.24886787371404e-14,0.846400513232166,"3L",19163806,19995811,0.0151746985719451,0.408717105632203,0.567099567099569,1.97619047619048,-0.0670995670995683
"8088",9.72576418069854e-06,1.16141712230623e-09,0.447625344718124,"3L",19888473,20394920,3.56876348660389e-05,0.266682455174332,-1.3015873015873,1.97619047619048,0.3015873015873
"8089",0.745054289585703,4.63276696197465e-11,0.0145660232181713,"3L",22127751,22827471,0.309219807518173,0.0189536467369188,0.101190476190474,1.97619047619048,-1.00119047619047
"8090",0.109359838864716,1.76038813443088e-14,0.679015090864684,"3L",22864916,22938620,0.0959981102843271,0.354695857980318,0.365079365079366,1.97619047619048,0.134920634920634
"8091",0.0418973131686654,7.26686340992493e-20,0.246839828527995,"3R",107408,912807,0.0494156694016209,0.17647218313282,-0.476190476190477,2.18840579710145,0.354451345755693
"8092",0.417322898120407,1.22263080927248e-20,0.117289533454569,"3R",475607,778404,0.215342019650488,0.0991146856722266,0.174242424242421,2.20629370629371,-0.439627039627036
"8093",0.623020028293215,1.57877913709783e-11,0.59188014494709,"3R",475607,912807,0.275970775214449,0.327792592108649,-0.129870129870128,2.15584415584415,0.201298701298698
"8095",0.375407777452565,1.02793114477442e-17,0.0319270770319814,"3R",7654463,8269738,0.202032486245905,0.0360156357679829,0.266666666666664,2.18840579710145,-0.788405797101447
"8096",0.00107693175727217,1.57233905031504e-26,0.311046080978837,"3L",1795442,2551761,0.00241704947642136,0.206299601440084,-0.570833333333327,2.02916666666666,-0.229166666666672
"8097",0.152380403311415,8.8732303785622e-15,0.409737044513487,"3L",13220865,13986651,0.116254116536254,0.248959544262647,-0.357142857142864,1.97619047619048,-0.28571428571428
